id,run_id,ts,equity,cash,unrealized,peak,session_date_utc,gap_annotation,boot_id,mode
131297,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:54.568+00,4990.472252329550000000,4989.678046040000000000,-0.006904964466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131296,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:49.563+00,4990.472433001350000000,4989.678046040000000000,-0.006724292666886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131295,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:44.561+00,4990.472230478150000000,4989.678046040000000000,-0.006926815866886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131294,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:39.537+00,4990.472037129550000000,4989.678046040000000000,-0.007120164466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131293,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:34.528+00,4990.472022619550000000,4989.678046040000000000,-0.007134674466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131292,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:29.503+00,4990.472041889550000000,4989.678046040000000000,-0.007115404466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131291,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:24.494+00,4990.472051934550000000,4989.678046040000000000,-0.007105359466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131290,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:19.489+00,4990.472016904550000000,4989.678046040000000000,-0.007140389466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131289,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:14.469+00,4990.471969369550000000,4989.678046040000000000,-0.007187924466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131288,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:09.464+00,4990.472001349550000000,4989.678046040000000000,-0.007155944466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
131287,run-83d9d8cb-50d5-46af-acad-71ff3b582b21,2026-07-20 06:40:04.434+00,4990.472034094550000000,4989.678046040000000000,-0.007123199466886364,5000.000000000000000000,2026-07-20,,83d9d8cb-50d5-46af-acad-71ff3b582b21,testnet
